customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges.Monthly,account_Charges.Total,Cuentas_Diarias,customer_gender_male,internet_InternetService_fiber optic,internet_InternetService_no,account_Contract_one year,account_Contract_two year,account_PaymentMethod_credit card (automatic),account_PaymentMethod_electronic check,account_PaymentMethod_mailed check
1205-WNWPJ,True,0,0,0,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,59.5,415.95,1.9833333333333334,False,False,False,False,False,False,False,True
1206-EHBDD,False,0,1,0,56,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,80.3,4513.65,2.6766666666666667,False,True,False,False,True,False,False,False
1207-BLKSA,False,0,1,1,52,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.05,1255.1,0.7683333333333333,False,False,True,False,True,False,False,True
1208-DNHLN,True,0,1,1,23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48.35,1067.15,1.6116666666666668,True,False,False,True,False,True,False,False
1208-NBVFH,False,0,1,1,20,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,49.6,939.8,1.6533333333333333,True,False,False,False,False,False,True,False
1209-VFFOC,False,0,1,1,68,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,56.4,3948.45,1.88,True,False,False,False,True,False,False,True
1212-GLHMD,False,0,0,0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,86.05,244.85,2.868333333333333,True,True,False,False,False,False,False,True
1213-NGCUN,True,0,0,0,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,49.65,267.35,1.655,False,False,False,False,False,False,False,False
1215-EXRMO,False,0,1,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.55,1067.65,0.685,True,False,True,False,True,False,False,True
1215-FIGMP,False,0,0,0,60,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,89.9,5450.7,2.996666666666667,True,True,False,False,False,False,False,False
1215-VFYVK,False,0,0,0,4,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,48.25,202.25,1.6083333333333334,False,False,False,False,False,False,False,True
1216-BGTSP,False,0,0,0,45,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,108.45,4964.7,3.615,True,True,False,False,False,True,False,False
1216-JWVUX,False,0,1,1,25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,75.5,1901.05,2.5166666666666666,True,True,False,False,False,False,True,False
1217-VASWC,False,1,1,0,43,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,100.55,4304.0,3.3516666666666666,True,True,False,True,False,False,False,False
1218-VKFPE,True,0,1,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,233.55,0.6333333333333333,False,False,True,False,False,False,False,True
1219-NNDDO,False,0,0,0,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.85,663.55,2.5616666666666665,False,True,False,False,False,False,True,False
1221-GHZEP,False,0,0,0,62,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,65.1,3846.75,2.17,False,False,False,False,True,False,False,True
1222-KJNZD,False,0,1,1,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.4,745.3,0.6799999999999999,True,False,True,False,False,False,False,False
1222-LRYKO,False,0,0,1,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.35,184.05,0.8783333333333334,True,False,True,False,False,False,False,True
1223-UNPKS,False,0,1,1,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,400.0,0.6683333333333333,True,False,True,False,True,False,False,True
1226-IENZN,False,1,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,78.75,1218.25,2.625,True,True,False,False,False,False,True,False
1226-JZNKR,False,0,1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,160.05,0.66,False,False,True,True,False,False,True,False
1226-UDFZR,True,0,0,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,49.6,114.7,1.6533333333333333,False,False,False,False,False,False,False,True
1227-UDMZR,False,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,91.15,6637.9,3.0383333333333336,False,False,False,False,True,False,False,False
1228-FZFRV,True,0,1,1,50,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,105.95,5341.8,3.5316666666666667,True,True,False,False,False,True,False,False
1228-ZLNBX,False,0,0,0,21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.3,1570.7,2.51,True,True,False,False,False,False,False,True
1229-RCALF,False,0,1,0,64,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,115.0,7396.15,3.8333333333333335,False,True,False,True,False,False,True,False
1230-QAJDW,False,0,0,0,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,65.25,209.9,2.175,True,False,False,False,False,False,False,True
1231-YNDEK,False,0,0,0,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.15,1035.5,0.6383333333333333,True,False,True,False,True,False,False,False
1232-TPUYA,True,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.55,69.55,2.3183333333333334,False,True,False,False,False,False,True,False
1235-GPKNS,True,0,0,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.0,221.7,1.5333333333333334,False,False,False,False,False,False,False,True
1236-WFCDV,True,1,0,0,14,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,90.45,1266.1,3.015,True,True,False,False,False,True,False,False
1237-WIYYZ,False,0,0,0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.55,389.25,0.6516666666666667,False,False,True,False,False,False,False,True
1240-HCBOH,False,0,0,0,67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.1,1759.55,0.87,False,False,True,False,True,False,False,True
1240-KNSEZ,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.1,20.1,0.67,True,False,True,False,False,False,False,True
1241-EZFMJ,False,0,1,0,61,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.45,1538.6,0.8483333333333333,True,False,True,False,True,False,False,False
1241-FPMOF,False,0,0,0,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,1025.05,0.6549999999999999,True,False,True,False,True,False,False,True
1245-HARPS,False,0,1,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.4,292.4,0.6799999999999999,False,False,True,False,True,False,False,True
1247-QBVSH,False,0,1,1,43,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,50.2,2169.4,1.6733333333333333,False,False,False,False,False,False,False,True
1248-DYXUB,False,0,1,1,52,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.8,1229.1,0.8266666666666667,True,False,True,False,True,False,False,True
1251-KRREG,True,0,0,0,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,54.4,114.1,1.8133333333333332,True,False,False,False,False,False,False,True
1251-STYSZ,False,1,0,0,4,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,80.25,303.7,2.675,False,True,False,False,False,False,True,False
1254-IZEYF,True,1,0,0,31,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,99.95,3186.65,3.3316666666666666,False,True,False,False,False,False,True,False
1257-SXUXQ,False,0,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.45,86.05,0.6483333333333333,True,False,True,False,False,False,False,True
1258-YMZNM,False,1,0,0,27,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,110.5,2857.6,3.683333333333333,False,True,False,True,False,False,False,False
1260-TTRXI,True,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,54.3,195.3,1.8099999999999998,True,False,False,False,False,False,True,False
1261-FWTTE,False,1,0,0,23,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,34.65,768.45,1.155,True,False,False,False,False,False,False,False
1262-OPMFY,True,0,1,0,9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,75.75,655.9,2.525,False,True,False,False,False,False,False,False
1264-BYWMS,True,0,0,0,55,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,96.8,5283.95,3.2266666666666666,True,True,False,False,False,False,True,False
1264-FUHCX,False,0,1,0,49,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,56.3,2780.6,1.8766666666666665,False,False,False,True,False,True,False,False
1265-BCFEO,False,0,1,0,71,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,80.45,5662.25,2.6816666666666666,False,False,False,False,True,False,False,False
1265-HVPZB,False,0,1,0,59,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,66.4,3958.2,2.2133333333333334,True,False,False,True,False,True,False,False
1265-XTECC,True,1,1,0,68,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,96.55,6581.9,3.2183333333333333,False,True,False,True,False,True,False,False
1265-ZFOSD,False,0,1,0,64,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,81.3,5129.3,2.71,False,False,False,False,True,False,False,True
1266-NZYUI,False,0,1,1,72,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,66.85,4758.8,2.228333333333333,False,False,False,False,True,False,False,False
1268-ASBGA,True,1,1,0,16,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,85.35,1375.15,2.8449999999999998,False,True,False,False,False,True,False,False
1268-VSSGL,True,0,1,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.5,294.2,2.35,True,True,False,False,False,False,True,False
1269-FOYWN,False,0,1,1,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,860.85,0.6666666666666666,True,False,True,True,False,False,False,False
1270-XKUCC,False,0,1,1,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,599.25,0.6566666666666666,False,False,True,False,True,False,False,True
1271-SJBGZ,True,1,0,0,12,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,43.65,526.95,1.4549999999999998,True,False,False,False,False,False,True,False
1271-UODNO,False,0,0,0,39,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,53.85,2200.7,1.7950000000000002,True,False,False,False,True,True,False,False
1272-ILHFG,False,0,1,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,332.65,0.6549999999999999,True,False,True,True,False,False,False,True
1273-MTETI,True,1,0,0,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,88.85,372.45,2.9616666666666664,False,True,False,False,False,False,True,False
1282-IHQAC,False,1,0,0,70,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,44.05,3011.65,1.4683333333333333,True,False,False,True,False,True,False,False
1285-OKIPP,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,79.9,79.9,2.6633333333333336,True,True,False,False,False,False,True,False
1289-RKJJR,True,0,0,0,28,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,91.0,2626.15,3.033333333333333,True,True,False,False,False,False,True,False
1291-CUOCY,False,0,1,0,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,110.6,7962.2,3.6866666666666665,True,True,False,False,True,True,False,False
1293-BSEUN,False,0,1,1,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.7,1482.3,0.69,False,False,True,False,True,False,False,True
1293-HHSHJ,False,0,0,0,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.1,741.0,0.7033333333333334,False,False,True,True,False,False,False,True
1297-VQDRP,False,1,1,1,68,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,107.15,7379.8,3.5716666666666668,True,True,False,True,False,True,False,False
1298-PHBTI,False,0,1,1,71,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,84.8,6152.4,2.8266666666666667,True,True,False,False,True,False,True,False
1299-AURJA,False,0,1,1,70,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.7,1685.9,0.8233333333333334,False,False,True,False,True,False,False,False
1301-LOPVR,False,0,1,1,29,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,55.35,1636.95,1.845,True,False,False,True,False,True,False,False
1302-TPUBN,False,0,0,0,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.35,1240.8,0.645,True,False,True,False,True,False,False,False
1302-UHBDD,False,1,0,0,20,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,89.95,1648.45,2.9983333333333335,True,True,False,False,False,False,True,False
1303-SRDOK,False,0,1,1,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.05,3842.6,2.3016666666666667,False,True,False,False,True,True,False,False
1304-BCCFO,False,0,1,0,9,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,70.05,564.4,2.335,True,False,False,False,False,False,False,True
1304-NECVQ,True,1,0,0,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,78.55,149.55,2.618333333333333,False,True,False,False,False,False,True,False
1304-SEGFY,False,0,1,0,72,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,97.85,6841.3,3.2616666666666663,False,True,False,False,True,False,True,False
1306-RPWXZ,False,0,0,1,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.45,1024.65,0.6816666666666666,False,False,True,False,True,True,False,False
1307-ATKGB,False,0,0,0,24,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,89.55,2187.15,2.985,True,True,False,False,False,False,True,False
1307-TVUFB,False,1,0,0,42,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,79.35,3344.1,2.645,True,True,False,False,False,False,False,False
1309-BXVOQ,True,0,1,0,21,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,106.1,2249.95,3.5366666666666666,True,True,False,False,False,False,True,False
1309-XGFSN,False,1,1,1,52,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,80.85,4079.55,2.695,True,False,False,True,False,False,True,False
1310-QRITU,False,0,0,0,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.3,913.3,1.6766666666666665,False,False,False,False,False,False,True,False
1314-HQHAL,True,0,0,0,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.3,1131.5,0.6766666666666666,True,False,True,False,True,True,False,False
1319-YLZJG,False,0,1,0,12,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,84.6,959.9,2.82,True,True,False,False,False,False,True,False
1320-GVNHT,False,0,1,1,72,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,108.4,7767.25,3.6133333333333337,True,True,False,False,True,True,False,False
1320-HTRDR,True,0,0,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.5,220.6,2.5166666666666666,False,True,False,False,False,False,True,False
1320-REHCS,False,1,0,0,52,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,110.75,5832.0,3.691666666666667,True,True,False,False,False,False,True,False
1322-AGOQM,True,0,0,0,46,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,30.3,1380.1,1.01,True,False,False,False,False,False,False,False
1323-OOEPC,True,0,1,0,53,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,98.4,5149.5,3.2800000000000002,False,True,False,False,False,True,False,False
1324-NLTJE,True,1,0,0,15,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,55.0,757.1,1.8333333333333333,False,False,False,False,False,True,False,False
1325-USMEC,False,0,1,0,70,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,99.35,6944.5,3.3116666666666665,True,True,False,False,True,True,False,False
1328-EUZHC,False,0,1,0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,370.5,0.67,False,False,True,False,True,False,False,True
1329-VHWNP,False,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.05,189.95,0.8350000000000001,False,False,False,False,False,False,False,False
1333-PBMXB,False,0,1,1,54,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.75,1342.15,0.825,False,False,True,True,False,False,False,False
1334-FJSVR,True,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.25,24.25,0.8083333333333333,True,False,False,False,False,False,True,False
1334-PDUKM,False,0,1,0,68,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,86.45,5762.95,2.881666666666667,False,True,False,True,False,True,False,False
1335-HQMKX,False,0,1,0,72,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,101.35,7323.15,3.378333333333333,False,True,False,True,False,False,True,False
1335-MXCSE,False,0,1,1,55,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,55.25,3119.9,1.8416666666666666,True,False,False,False,True,True,False,False
1335-NTIUC,False,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.95,190.25,0.8316666666666667,True,False,False,False,False,False,True,False
1336-EZFZY,False,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,83.3,0.6683333333333333,False,False,True,False,False,False,False,True
1337-BOZWO,False,0,1,1,18,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,46.4,812.4,1.5466666666666666,True,False,False,True,False,True,False,False
1338-CECEE,False,0,1,1,41,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,68.5,2839.95,2.283333333333333,True,False,False,True,False,False,False,False
1342-JPNKI,True,0,0,0,10,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,86.05,834.1,2.868333333333333,True,True,False,False,False,False,False,False
1343-EHPYB,True,0,1,0,63,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,103.4,6603.0,3.4466666666666668,True,True,False,False,False,False,True,False
1345-GKDZZ,False,0,0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,128.6,0.6516666666666667,True,False,True,False,False,False,False,True
1345-ZUKID,False,0,0,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.35,324.8,0.645,True,False,True,True,False,False,False,True
1346-PJWTK,False,0,1,0,61,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,94.15,5731.85,3.1383333333333336,True,True,False,False,False,True,False,False
1346-UFHAX,False,0,0,0,13,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,80.0,1029.35,2.6666666666666665,False,True,False,False,False,True,False,False
1347-KTTTA,False,0,1,0,64,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,102.45,6654.1,3.415,True,True,False,True,False,True,False,False
1349-WXNGG,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,20.05,0.6683333333333333,True,False,True,False,False,False,False,False
1352-HNSAW,False,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,115.6,8220.4,3.853333333333333,False,True,False,False,True,False,False,False
1352-VHKAJ,False,0,1,1,27,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,71.6,1957.1,2.3866666666666663,True,False,False,False,False,False,False,False
1353-GHZOS,False,0,1,0,22,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,59.75,1374.35,1.9916666666666667,True,False,False,True,False,False,False,False
1353-LJWEM,False,0,0,0,11,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,60.9,688.5,2.03,True,False,False,False,False,False,True,False
1354-YZFNB,False,0,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,68.8,0.6516666666666667,True,False,True,False,True,True,False,False
1355-KUSBG,False,0,1,1,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.8,349.8,1.6266666666666665,False,False,False,False,False,False,True,False
1356-MKYSK,False,0,0,0,6,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,78.65,483.3,2.621666666666667,True,False,False,False,False,True,False,False
1357-BIJKI,False,0,1,0,50,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,98.25,4858.7,3.275,True,True,False,True,False,False,True,False
1357-MVDOZ,False,0,1,1,11,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,59.65,683.25,1.9883333333333333,True,False,False,False,False,False,False,False
1360-JYXKQ,False,1,1,0,54,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,99.1,5437.1,3.3033333333333332,False,True,False,True,False,False,True,False
1360-RCYRT,False,0,1,1,23,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,30.35,678.75,1.0116666666666667,True,False,False,False,False,False,False,False
1360-XFJMR,False,0,1,0,67,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.7,7344.45,3.6566666666666667,False,True,False,True,False,True,False,False
1363-TXLSL,True,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.3,70.3,2.3433333333333333,True,True,False,False,False,False,True,False
1370-AQYEM,True,0,1,1,5,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,90.35,434.5,3.0116666666666663,True,True,False,False,False,False,False,True
1370-GGAWX,False,0,0,0,46,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,94.15,4408.45,3.1383333333333336,False,True,False,True,False,False,True,False
1371-DWPAZ,False,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,56.05,0.0,1.8683333333333332,False,False,False,False,True,True,False,False
1371-OJCEK,False,0,0,0,48,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.35,1133.7,0.8116666666666668,False,False,True,True,False,False,False,False
1371-WEPDS,False,1,1,0,40,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,55.8,2283.3,1.8599999999999999,True,False,False,True,False,False,True,False
1373-ORVIZ,True,0,1,1,11,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,66.35,740.8,2.2116666666666664,False,False,False,False,False,False,True,False
1374-DMZUI,True,1,0,0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,94.3,424.45,3.143333333333333,False,True,False,False,False,False,True,False
1376-HHBDV,False,0,0,0,30,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,48.8,1536.75,1.6266666666666665,False,False,False,False,False,False,False,True
1379-FRVEB,False,0,0,1,15,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,91.0,1430.05,3.033333333333333,True,True,False,False,False,False,True,False
1383-EZRWL,True,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,164.85,0.6683333333333333,False,False,True,False,False,False,False,True
1384-RCUXW,False,0,0,0,16,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,80.55,1248.9,2.685,True,True,False,False,False,False,False,True
1385-TQOZW,False,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.45,147.55,0.6816666666666666,False,False,True,False,False,True,False,False
1386-ZIKUV,False,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.95,130.55,0.6316666666666666,True,False,True,False,False,False,False,True
1389-CXMLU,True,1,0,0,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,91.05,289.1,3.0349999999999997,True,True,False,False,False,False,True,False
1389-WNUIB,False,0,1,1,20,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,76.0,1588.75,2.533333333333333,False,False,False,True,False,False,False,False
1391-UBDAR,False,0,0,0,11,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,72.9,818.45,2.43,True,True,False,False,False,False,True,False
1393-IMKZG,False,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,95.85,95.85,3.195,False,True,False,False,False,False,True,False
1394-SUIUH,False,1,1,0,44,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,85.15,3670.5,2.8383333333333334,False,True,False,False,False,False,True,False
1395-OFUWC,False,0,1,1,43,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,29.3,1224.05,0.9766666666666667,True,False,False,False,False,True,False,False
1395-QOUWC,True,0,1,1,22,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,69.5,1498.2,2.316666666666667,False,False,False,True,False,False,False,False
1395-WSWXR,False,0,0,0,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,487.05,0.6916666666666667,True,False,True,False,True,False,False,True
1396-QWFBJ,True,0,1,1,21,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,74.05,1565.7,2.4683333333333333,False,True,False,False,False,False,False,False
1397-XKKWR,False,0,0,0,7,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,35.3,264.8,1.1766666666666665,True,False,False,True,False,False,False,True
1399-OUPJN,False,0,1,1,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,1272.05,0.6583333333333333,False,False,True,False,True,False,False,False
1399-UBQIU,False,0,0,0,11,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,69.35,712.25,2.3116666666666665,True,False,False,False,False,False,True,False
1400-MMYXY,True,1,1,0,3,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,105.9,334.65,3.5300000000000002,True,True,False,False,False,False,True,False
1400-WIVLL,False,0,1,0,57,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,107.95,5969.85,3.5983333333333336,True,True,False,False,True,False,True,False
1401-FTHFQ,False,0,1,1,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,445.3,0.6666666666666666,True,False,True,True,False,True,False,False
1402-PTHGN,False,0,1,1,18,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,61.5,1087.45,2.05,False,False,False,True,False,False,False,True
1403-GYAFU,False,0,1,1,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,1360.25,0.6683333333333333,True,False,True,False,True,True,False,False
1403-LKLIK,False,0,1,1,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,579.4,0.67,False,False,True,True,False,False,False,True
1406-PUQVY,False,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,49.9,49.9,1.6633333333333333,True,False,False,False,False,False,True,False
1407-DIGZV,False,0,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.1,52.0,0.6366666666666667,False,False,True,False,True,False,False,True
1409-PHXTF,False,1,1,0,54,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,110.45,6077.75,3.6816666666666666,True,True,False,False,True,False,True,False
1410-RSCMR,False,0,1,1,7,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,71.35,515.75,2.378333333333333,True,False,False,False,False,True,False,False
1414-YADCW,False,0,1,0,70,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,84.6,5706.2,2.82,True,True,False,False,True,False,False,False
1415-YFWLT,True,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,89.3,89.3,2.9766666666666666,False,True,False,False,False,False,True,False
1421-HCERK,False,1,1,0,30,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,105.7,3181.8,3.5233333333333334,True,True,False,False,False,False,False,False
